,userId,imdbId,rating
26790,222,195685,3.0
26791,235,195685,4.0
26792,240,195685,3.5
26793,242,195685,4.0
26794,245,195685,4.0
26795,250,195685,4.5
26796,262,195685,2.0
26797,265,195685,4.0
26798,268,195685,3.5
26799,282,195685,4.0
26800,292,195685,4.0
26801,294,195685,3.0
26802,295,195685,4.0
26803,311,195685,4.0
26804,313,195685,4.0
26805,350,195685,5.0
26806,378,195685,3.0
26807,380,195685,3.0
26808,382,195685,3.0
26809,386,195685,3.0
26810,405,195685,4.0
26811,407,195685,4.0
26812,412,195685,5.0
26813,418,195685,4.0
26814,419,195685,3.5
26815,427,195685,4.0
26816,441,195685,3.5
26817,452,195685,3.0
26818,461,195685,4.0
26819,463,195685,4.0
26820,472,195685,3.0
26821,500,195685,1.5
26822,503,195685,3.5
26823,505,195685,3.0
26824,509,195685,3.0
26825,510,195685,4.0
26826,547,195685,3.0
26827,558,195685,5.0
26828,562,195685,3.5
26829,580,195685,2.5
26830,587,195685,4.0
26831,596,195685,3.5
26832,598,195685,4.0
26833,607,195685,3.0
26834,608,195685,4.0
26835,626,195685,5.0
26836,627,195685,3.0
26837,645,195685,4.5
26838,652,195685,4.0
26839,654,195685,4.0
26840,656,195685,4.0
26841,664,195685,3.0
26842,665,195685,4.0
26843,5,187393,3.5
26844,23,187393,2.0
26845,30,187393,5.0
26846,43,187393,4.0
26847,45,187393,0.5
26848,72,187393,2.5
26849,73,187393,3.0
26850,77,187393,3.5
26851,78,187393,5.0
26852,83,187393,1.0
26853,84,187393,4.0
26854,88,187393,3.5
26855,94,187393,4.0
26856,105,187393,3.0
26857,111,187393,2.0
26858,128,187393,4.0
26859,129,187393,4.0
26860,141,187393,4.0
26861,150,187393,3.5
26862,181,187393,4.0
26863,212,187393,3.5
26864,214,187393,3.0
26865,220,187393,5.0
26866,243,187393,3.0
26867,245,187393,5.0
26868,253,187393,4.5
26869,263,187393,3.5
26870,282,187393,4.0
26871,292,187393,3.5
26872,300,187393,4.5
26873,311,187393,3.0
26874,313,187393,3.5
26875,324,187393,2.5
26876,353,187393,2.5
26877,365,187393,4.0
26878,367,187393,3.0
26879,371,187393,4.0
26880,380,187393,3.0
26881,381,187393,2.0
26882,382,187393,2.0
26883,388,187393,2.0
26884,398,187393,3.0
26885,412,187393,4.0
26886,417,187393,3.5
26887,452,187393,3.0
26888,453,187393,4.0
26889,457,187393,1.0
26890,463,187393,3.0
26891,472,187393,1.0
26892,475,187393,3.0
26893,481,187393,2.5
26894,509,187393,4.0
26895,520,187393,3.0
26896,532,187393,3.0
26897,544,187393,4.0
26898,553,187393,5.0
26899,558,187393,4.0
26900,564,187393,1.0
26901,598,187393,3.0
26902,605,187393,1.0
26903,626,187393,4.0
26904,654,187393,4.5
26905,656,187393,5.0
26906,664,187393,3.5
26907,665,187393,4.0
26908,5,181875,4.5
26909,15,181875,3.0
26910,23,181875,4.5
26911,30,181875,4.0
26912,31,181875,4.0
26913,33,181875,3.0
26914,56,181875,2.0
26915,63,181875,4.0
26916,72,181875,3.0
26917,73,181875,4.0
26918,77,181875,3.0
26919,78,181875,4.0
26920,83,181875,4.0
26921,88,181875,4.5
26922,93,181875,5.0
26923,99,181875,3.0
26924,111,181875,3.5
26925,115,181875,3.5
26926,119,181875,5.0
26927,125,181875,5.0
26928,128,181875,3.0
26929,130,181875,2.5
26930,131,181875,4.0
26931,133,181875,2.0
26932,148,181875,4.5
26933,150,181875,5.0
26934,152,181875,3.0
26935,153,181875,5.0
26936,165,181875,3.5
26937,166,181875,4.5
26938,174,181875,4.0
26939,187,181875,5.0
26940,195,181875,5.0
26941,212,181875,4.5
26942,219,181875,4.0
26943,220,181875,4.0
26944,231,181875,5.0
26945,235,181875,4.0
26946,240,181875,3.5
26947,245,181875,5.0
26948,253,181875,2.0
26949,268,181875,5.0
26950,270,181875,3.5
26951,274,181875,3.5
26952,275,181875,5.0
26953,283,181875,2.5
26954,292,181875,5.0
26955,309,181875,3.5
26956,313,181875,4.5
26957,322,181875,5.0
26958,328,181875,3.5
26959,345,181875,5.0
26960,350,181875,4.0
26961,355,181875,3.0
26962,378,181875,3.5
26963,380,181875,4.0
26964,382,181875,2.0
26965,388,181875,5.0
26966,405,181875,4.5
26967,407,181875,4.0
26968,412,181875,3.0
26969,423,181875,4.0
26970,426,181875,2.5
26971,430,181875,4.0
26972,431,181875,2.0
26973,433,181875,5.0
26974,439,181875,3.0
26975,441,181875,4.0
26976,444,181875,3.0
26977,452,181875,5.0
26978,457,181875,3.5
26979,460,181875,4.0
26980,461,181875,4.0
26981,463,181875,4.0
26982,472,181875,3.0
26983,475,181875,4.0
26984,480,181875,4.0
26985,481,181875,4.5
26986,500,181875,3.5
26987,505,181875,3.0
26988,509,181875,4.0
26989,510,181875,5.0
26990,519,181875,4.0
26991,523,181875,3.0
26992,529,181875,4.0
26993,547,181875,4.5
26994,558,181875,5.0
26995,580,181875,4.0
26996,592,181875,4.0
26997,596,181875,4.5
26998,598,181875,4.0
26999,606,181875,3.5
27000,624,181875,4.0
27001,645,181875,5.0
27002,648,181875,3.0
27003,654,181875,4.0
27004,656,181875,5.0
27005,664,181875,4.0
27006,671,181875,2.0
27007,5,212338,3.5
27008,8,212338,4.0
27009,15,212338,5.0
27010,30,212338,4.0
27011,37,212338,4.0
27012,43,212338,2.0
27013,59,212338,0.5
27014,69,212338,3.5
27015,73,212338,4.0
27016,75,212338,3.5
27017,94,212338,3.5
27018,95,212338,5.0
27019,99,212338,2.0
27020,111,212338,4.0
27021,125,212338,3.0
27022,134,212338,3.5
27023,150,212338,4.0
27024,156,212338,5.0
27025,165,212338,2.0
27026,175,212338,2.0
27027,176,212338,0.5
27028,199,212338,4.0
27029,201,212338,4.0
27030,212,212338,3.5
27031,217,212338,5.0
27032,219,212338,4.0
27033,220,212338,5.0
27034,228,212338,2.0
27035,231,212338,3.0
27036,235,212338,4.0
27037,240,212338,4.0
27038,250,212338,5.0
27039,262,212338,1.0
27040,268,212338,4.0
27041,277,212338,3.5
27042,283,212338,3.5
27043,294,212338,3.5
27044,313,212338,4.0
27045,350,212338,4.0
27046,353,212338,3.0
27047,364,212338,0.5
27048,368,212338,5.0
27049,371,212338,4.0
27050,376,212338,2.0
27051,380,212338,3.0
27052,382,212338,2.0
27053,384,212338,4.0
27054,388,212338,4.0
27055,394,212338,3.5
27056,402,212338,3.0
27057,412,212338,3.0
27058,419,212338,4.0
27059,426,212338,3.0
27060,430,212338,4.5
27061,432,212338,4.5
27062,439,212338,3.0
27063,442,212338,4.5
27064,452,212338,3.0
27065,457,212338,1.5
27066,461,212338,2.5
27067,468,212338,2.5
27068,471,212338,3.5
27069,472,212338,4.0
27070,480,212338,5.0
27071,486,212338,3.5
27072,500,212338,2.5
27073,509,212338,3.0
27074,522,212338,4.0
27075,528,212338,2.0
27076,531,212338,3.5
27077,532,212338,3.0
27078,547,212338,4.0
27079,553,212338,3.5
27080,561,212338,3.0
27081,562,212338,4.0
27082,564,212338,4.0
27083,574,212338,4.0
27084,580,212338,2.5
27085,592,212338,5.0
27086,596,212338,3.5
27087,598,212338,4.0
27088,607,212338,3.5
27089,615,212338,3.0
27090,624,212338,4.0
27091,626,212338,4.0
27092,630,212338,3.0
27093,654,212338,4.5
27094,665,212338,4.0
27095,5,241303,4.0
27096,15,241303,2.0
27097,16,241303,3.5
27098,23,241303,3.5
27099,30,241303,5.0
27100,37,241303,4.0
27101,52,241303,5.0
27102,73,241303,4.0
27103,93,241303,3.5
27104,94,241303,3.5
27105,98,241303,5.0
27106,99,241303,4.0
27107,111,241303,4.5
27108,124,241303,4.0
27109,149,241303,3.0
27110,212,241303,4.5
27111,213,241303,2.0
27112,220,241303,4.0
27113,235,241303,4.0
27114,250,241303,4.0
27115,255,241303,2.5
27116,262,241303,2.0
27117,292,241303,4.5
27118,294,241303,4.0
27119,313,241303,4.0
27120,333,241303,4.5
27121,381,241303,3.0
27122,382,241303,4.0
27123,427,241303,3.0
27124,431,241303,4.5
27125,452,241303,3.0
27126,463,241303,4.0
27127,468,241303,2.5
27128,481,241303,4.0
27129,500,241303,4.5
27130,505,241303,4.0
27131,509,241303,3.0
27132,529,241303,4.0
27133,547,241303,4.0
27134,558,241303,4.0
27135,562,241303,4.0
27136,582,241303,5.0
27137,620,241303,2.5
27138,652,241303,4.0
27139,654,241303,4.5
27140,5,207201,4.0
27141,15,207201,1.0
27142,30,207201,4.0
27143,37,207201,5.0
27144,72,207201,3.0
27145,73,207201,3.0
27146,78,207201,3.5
27147,95,207201,3.0
27148,119,207201,3.0
27149,125,207201,3.5
27150,131,207201,4.0
27151,150,207201,2.0
27152,175,207201,3.0
27153,195,207201,3.0
27154,200,207201,2.0
27155,212,207201,2.5
27156,213,207201,2.0
27157,219,207201,4.0
27158,262,207201,1.5
27159,294,207201,3.5
27160,296,207201,4.0
27161,303,207201,3.5
27162,311,207201,3.5
27163,313,207201,3.5
27164,327,207201,3.5
27165,339,207201,4.5
27166,350,207201,3.0
27167,364,207201,4.0
27168,371,207201,4.0
27169,384,207201,3.0
27170,402,207201,4.5
27171,405,207201,1.5
27172,412,207201,3.0
27173,418,207201,3.5
27174,452,207201,3.0
27175,457,207201,0.5
27176,468,207201,2.0
27177,500,207201,4.0
27178,505,207201,3.0
27179,558,207201,3.0
27180,561,207201,3.5
27181,607,207201,3.0
27182,654,207201,2.0
27183,665,207201,4.0
27184,5,162222,3.5
27185,15,162222,3.0
27186,23,162222,2.0
27187,30,162222,4.0
27188,48,162222,3.5
27189,56,162222,4.0
27190,63,162222,2.5
27191,72,162222,4.0
27192,73,162222,3.0
27193,78,162222,3.5
27194,88,162222,4.0
27195,93,162222,3.5
27196,94,162222,4.0
27197,99,162222,3.0
27198,120,162222,3.5
27199,125,162222,3.5
27200,128,162222,4.0
27201,130,162222,3.5
27202,140,162222,4.5
27203,141,162222,3.0
27204,157,162222,3.5
27205,164,162222,4.0
27206,165,162222,2.5
27207,190,162222,3.0
27208,195,162222,2.0
27209,198,162222,3.0
27210,200,162222,1.0
27211,212,162222,2.5
27212,213,162222,2.0
27213,216,162222,4.0
27214,219,162222,5.0
27215,220,162222,4.0
27216,240,162222,4.0
27217,243,162222,2.5
27218,255,162222,3.0
27219,260,162222,2.0
27220,268,162222,3.5
27221,275,162222,4.5
27222,300,162222,4.5
27223,303,162222,3.5
27224,306,162222,4.0
27225,311,162222,4.0
27226,313,162222,4.0
27227,324,162222,4.0
27228,333,162222,4.0
27229,345,162222,4.0
27230,350,162222,3.0
27231,355,162222,3.0
27232,370,162222,4.5
27233,378,162222,3.0
27234,380,162222,3.0
27235,381,162222,3.0
27236,382,162222,3.0
27237,386,162222,3.0
27238,388,162222,4.0
27239,405,162222,4.5
27240,412,162222,3.0
27241,426,162222,4.0
27242,427,162222,3.0
27243,428,162222,3.0
27244,430,162222,3.5
27245,442,162222,4.5
27246,451,162222,2.0
27247,452,162222,4.0
27248,457,162222,2.5
27249,461,162222,3.5
27250,463,162222,4.0
27251,468,162222,3.0
27252,471,162222,5.0
27253,472,162222,3.0
27254,480,162222,4.0
27255,500,162222,3.0
27256,501,162222,4.0
27257,509,162222,3.0
27258,522,162222,2.5
27259,531,162222,3.5
27260,544,162222,4.0
27261,547,162222,4.0
27262,553,162222,3.5
27263,558,162222,4.0
27264,560,162222,5.0
27265,562,162222,3.5
27266,574,162222,3.5
27267,587,162222,3.5
27268,596,162222,3.5
27269,598,162222,3.0
27270,607,162222,4.0
27271,612,162222,3.5
27272,620,162222,2.5
27273,624,162222,4.0
27274,627,162222,3.0
27275,654,162222,3.5
27276,656,162222,5.0
27277,664,162222,3.0
27278,665,162222,4.0
27279,671,162222,3.5
27280,5,212346,4.5
27281,15,212346,1.0
27282,30,212346,3.0
27283,61,212346,2.5
27284,72,212346,1.5
27285,73,212346,2.5
27286,78,212346,5.0
27287,83,212346,3.5
27288,125,212346,1.0
27289,128,212346,4.0
27290,131,212346,3.0
27291,150,212346,2.5
27292,165,212346,1.5
27293,175,212346,3.0
27294,195,212346,2.0
27295,200,212346,3.0
27296,212,212346,3.0
27297,213,212346,2.5
27298,220,212346,3.0
27299,238,212346,4.0
27300,262,212346,2.0
27301,263,212346,4.0
27302,294,212346,4.5
27303,295,212346,3.0
27304,311,212346,3.0
27305,313,212346,3.5
27306,316,212346,3.0
27307,324,212346,2.5
27308,380,212346,2.0
27309,382,212346,3.0
27310,405,212346,3.5
27311,412,212346,2.0
27312,414,212346,2.0
27313,422,212346,3.0
27314,439,212346,2.0
27315,452,212346,1.5
27316,453,212346,4.0
27317,461,212346,2.5
27318,463,212346,2.0
27319,468,212346,2.0
27320,475,212346,2.0
27321,500,212346,4.0
27322,509,212346,1.0
27323,554,212346,2.0
27324,561,212346,3.0
27325,580,212346,2.0
27326,596,212346,3.5
27327,615,212346,2.5
27328,624,212346,2.0
27329,627,212346,2.0
27330,654,212346,4.0
27331,656,212346,4.0
27332,665,212346,5.0
27333,5,126029,3.5
27334,13,126029,4.0
27335,15,126029,1.0
27336,17,126029,3.5
27337,22,126029,4.5
27338,26,126029,4.0
27339,30,126029,5.0
27340,41,126029,4.0
27341,48,126029,4.0
27342,56,126029,4.0
27343,59,126029,1.5
27344,61,126029,3.5
27345,63,126029,5.0
27346,68,126029,4.5
27347,69,126029,5.0
27348,72,126029,3.0
27349,73,126029,4.0
27350,75,126029,3.5
27351,77,126029,3.5
27352,78,126029,1.5
27353,79,126029,3.0
27354,84,126029,4.0
27355,91,126029,4.5
27356,93,126029,3.0
27357,94,126029,5.0
27358,106,126029,4.0
27359,116,126029,5.0
27360,120,126029,2.5
27361,124,126029,5.0
27362,125,126029,5.0
27363,128,126029,5.0
27364,130,126029,2.5
27365,132,126029,2.5
27366,134,126029,4.0
27367,136,126029,5.0
27368,138,126029,0.5
27369,140,126029,4.5
27370,146,126029,4.5
27371,147,126029,4.5
27372,148,126029,5.0
27373,152,126029,3.0
27374,157,126029,3.0
27375,164,126029,4.0
27376,165,126029,4.0
27377,169,126029,5.0
27378,175,126029,4.0
27379,176,126029,3.5
27380,179,126029,2.5
27381,185,126029,4.0
27382,186,126029,4.0
27383,198,126029,4.0
27384,200,126029,4.5
27385,201,126029,5.0
27386,204,126029,3.5
27387,212,126029,4.0
27388,213,126029,3.5
27389,217,126029,5.0
27390,219,126029,3.5
27391,220,126029,4.0
27392,234,126029,3.5
27393,235,126029,4.5
27394,240,126029,3.5
27395,243,126029,3.5
27396,245,126029,5.0
27397,250,126029,5.0
27398,251,126029,5.0
27399,253,126029,4.0
27400,261,126029,3.0
27401,262,126029,2.5
27402,268,126029,4.5
27403,271,126029,4.0
27404,273,126029,4.5
27405,274,126029,3.0
27406,282,126029,5.0
27407,283,126029,4.0
27408,287,126029,3.5
27409,290,126029,2.5
27410,291,126029,4.5
27411,292,126029,4.5
27412,293,126029,4.0
27413,294,126029,5.0
27414,295,126029,4.5
27415,296,126029,5.0
27416,303,126029,3.5
27417,304,126029,0.5
27418,313,126029,4.0
27419,316,126029,3.5
27420,320,126029,3.5
27421,324,126029,4.0
27422,328,126029,4.0
27423,333,126029,4.5
27424,345,126029,4.0
27425,346,126029,4.0
27426,350,126029,4.0
27427,352,126029,4.0
27428,353,126029,3.5
27429,355,126029,4.0
27430,362,126029,4.0
27431,371,126029,4.0
27432,376,126029,3.0
27433,378,126029,0.5
27434,379,126029,3.5
27435,380,126029,5.0
27436,381,126029,5.0
27437,382,126029,4.0
27438,384,126029,3.0
27439,394,126029,5.0
27440,402,126029,2.5
27441,407,126029,4.0
27442,412,126029,4.0
27443,417,126029,4.5
27444,418,126029,3.5
27445,425,126029,3.0
27446,426,126029,3.0
27447,427,126029,4.0
27448,428,126029,2.5
27449,430,126029,4.0
27450,431,126029,4.0
27451,433,126029,4.0
27452,442,126029,4.5
27453,450,126029,4.0
27454,452,126029,4.0
27455,456,126029,3.5
27456,458,126029,4.0
27457,461,126029,3.0
27458,463,126029,5.0
27459,468,126029,2.5
27460,471,126029,3.5
27461,472,126029,4.0
27462,473,126029,5.0
27463,475,126029,2.0
27464,479,126029,4.0
27465,480,126029,5.0
27466,481,126029,3.5
27467,500,126029,2.5
27468,501,126029,4.5
27469,509,126029,4.0
27470,520,126029,2.0
27471,525,126029,5.0
27472,527,126029,3.0
27473,531,126029,4.5
27474,542,126029,4.5
27475,547,126029,3.0
27476,553,126029,4.0
27477,558,126029,5.0
27478,561,126029,3.5
27479,562,126029,4.0
27480,563,126029,5.0
27481,570,126029,1.5
27482,574,126029,3.0
27483,575,126029,5.0
27484,577,126029,5.0
27485,580,126029,4.0
27486,582,126029,4.0
27487,584,126029,5.0
27488,586,126029,4.0
27489,587,126029,4.0
27490,596,126029,3.0
27491,598,126029,4.0
27492,607,126029,4.5
27493,610,126029,2.5
27494,615,126029,4.0
27495,618,126029,4.0
27496,620,126029,1.5
27497,621,126029,4.0
27498,623,126029,4.5
27499,627,126029,3.5
27500,632,126029,5.0
27501,648,126029,3.5
27502,654,126029,5.0
27503,655,126029,4.5
27504,664,126029,4.0
27505,665,126029,5.0
27506,671,126029,5.0
27507,5,203009,3.5
27508,15,203009,2.0
27509,23,203009,4.5
27510,30,203009,5.0
27511,73,203009,2.5
27512,78,203009,4.5
27513,88,203009,3.0
27514,111,203009,4.0
27515,128,203009,5.0
27516,143,203009,4.5
27517,149,203009,4.0
27518,159,203009,2.0
27519,175,203009,5.0
27520,176,203009,4.0
27521,187,203009,2.5
27522,200,203009,3.0
27523,212,203009,4.5
27524,235,203009,4.5
27525,236,203009,2.5
27526,243,203009,5.0
27527,245,203009,5.0
27528,253,203009,4.0
27529,262,203009,2.0
27530,270,203009,3.0
27531,282,203009,0.5
27532,292,203009,4.5
27533,294,203009,5.0
27534,313,203009,5.0
27535,350,203009,1.0
27536,371,203009,4.0
27537,384,203009,5.0
27538,412,203009,5.0
27539,418,203009,0.5
27540,439,203009,4.0
27541,450,203009,3.0
27542,452,203009,3.0
27543,461,203009,4.0
27544,463,203009,5.0
27545,472,203009,3.5
27546,481,203009,3.5
27547,500,203009,2.5
27548,509,203009,1.0
27549,531,203009,3.5
27550,547,203009,4.0
27551,561,203009,4.0
27552,562,203009,3.5
27553,580,203009,4.0
27554,582,203009,5.0
27555,598,203009,4.0
27556,615,203009,4.0
27557,618,203009,4.0
27558,620,203009,4.0
27559,654,203009,2.0
27560,665,203009,5.0
27561,671,203009,3.5
27562,5,250494,4.5
27563,15,250494,1.5
27564,23,250494,3.5
27565,30,250494,4.0
27566,33,250494,2.0
27567,56,250494,4.0
27568,72,250494,3.0
27569,73,250494,1.5
27570,77,250494,3.5
27571,98,250494,5.0
27572,107,250494,0.5
27573,111,250494,5.0
27574,164,250494,3.0
27575,175,250494,4.0
27576,176,250494,3.5
27577,179,250494,3.5
27578,187,250494,4.0
27579,200,250494,0.5
27580,212,250494,2.5
27581,213,250494,2.5
27582,219,250494,4.0
27583,238,250494,2.5
27584,262,250494,1.5
27585,282,250494,3.5
27586,294,250494,4.5
27587,311,250494,3.5
27588,378,250494,0.5
27589,381,250494,5.0
27590,384,250494,3.0
27591,402,250494,3.5
27592,426,250494,1.0
27593,452,250494,3.0
27594,460,250494,4.0
27595,461,250494,3.5
27596,463,250494,3.0
27597,468,250494,2.5
27598,475,250494,1.0
27599,500,250494,3.0
27600,505,250494,3.0
27601,547,250494,2.0
27602,554,250494,3.0
27603,599,250494,4.5
27604,615,250494,2.5
27605,620,250494,2.5
27606,624,250494,1.5
27607,627,250494,3.5
27608,654,250494,4.0
27609,5,252866,3.5
27610,13,252866,3.5
27611,15,252866,4.0
27612,16,252866,4.5
27613,33,252866,4.0
27614,73,252866,3.0
27615,78,252866,4.5
27616,91,252866,4.0
27617,95,252866,4.0
27618,107,252866,1.5
27619,150,252866,4.0
27620,157,252866,2.5
27621,163,252866,2.5
27622,212,252866,2.5
27623,262,252866,2.0
27624,313,252866,2.5
27625,316,252866,3.0
27626,371,252866,2.0
27627,380,252866,3.0
27628,384,252866,3.5
27629,388,252866,3.0
27630,402,252866,3.0
27631,426,252866,0.5
27632,433,252866,3.0
27633,439,252866,1.0
27634,457,252866,1.5
27635,471,252866,3.5
27636,475,252866,2.0
27637,509,252866,1.0
27638,522,252866,3.5
27639,557,252866,4.0
27640,571,252866,2.5
27641,580,252866,3.0
27642,584,252866,2.5
27643,596,252866,3.5
27644,598,252866,3.0
27645,620,252866,0.5
27646,624,252866,3.0
27647,654,252866,4.0
27648,5,240772,3.0
27649,8,240772,4.5
27650,15,240772,4.0
27651,17,240772,4.0
27652,22,240772,2.5
27653,23,240772,5.0
27654,26,240772,1.5
27655,30,240772,5.0
27656,33,240772,3.0
27657,54,240772,4.5
27658,68,240772,3.5
27659,72,240772,3.0
27660,73,240772,3.5
27661,77,240772,3.0
27662,83,240772,4.5
27663,84,240772,4.0
27664,88,240772,4.5
27665,89,240772,5.0
27666,93,240772,4.0
27667,105,240772,3.0
27668,111,240772,4.5
27669,120,240772,4.0
27670,128,240772,5.0
27671,130,240772,3.5
27672,134,240772,4.5
27673,140,240772,4.5
27674,146,240772,4.0
27675,150,240772,4.0
27676,152,240772,3.0
27677,157,240772,4.0
27678,163,240772,4.0
27679,165,240772,3.0
27680,166,240772,3.5
27681,169,240772,5.0
27682,175,240772,4.0
27683,176,240772,4.0
27684,187,240772,4.0
27685,199,240772,4.0
27686,200,240772,4.5
27687,212,240772,4.0
27688,217,240772,4.0
27689,234,240772,4.0
27690,235,240772,4.5
27691,240,240772,4.0
27692,243,240772,3.5
27693,245,240772,5.0
27694,253,240772,4.0
27695,262,240772,1.5
27696,263,240772,3.5
27697,268,240772,4.0
27698,275,240772,4.5
27699,282,240772,3.0
27700,283,240772,3.5
27701,292,240772,4.5
27702,294,240772,4.0
27703,295,240772,4.5
27704,311,240772,5.0
27705,313,240772,4.0
27706,316,240772,4.0
27707,331,240772,4.5
27708,346,240772,4.0
27709,350,240772,5.0
27710,353,240772,3.5
27711,355,240772,3.5
27712,362,240772,4.0
27713,367,240772,3.0
27714,371,240772,4.0
27715,378,240772,0.5
27716,379,240772,3.5
27717,380,240772,4.0
27718,382,240772,3.0
27719,384,240772,4.0
27720,388,240772,4.0
27721,394,240772,5.0
27722,402,240772,4.0
27723,404,240772,3.0
27724,405,240772,4.0
27725,407,240772,4.0
27726,417,240772,4.5
27727,418,240772,4.5
27728,423,240772,2.5
27729,430,240772,4.0
27730,431,240772,4.0
27731,439,240772,4.0
27732,442,240772,4.5
27733,450,240772,5.0
27734,452,240772,3.0
27735,456,240772,4.5
27736,457,240772,3.0
27737,461,240772,3.0
27738,463,240772,4.0
27739,468,240772,2.5
27740,472,240772,3.0
27741,475,240772,4.0
27742,479,240772,4.0
27743,480,240772,3.0
27744,481,240772,3.5
27745,500,240772,3.5
27746,501,240772,4.5
27747,509,240772,2.0
27748,512,240772,4.5
27749,520,240772,3.5
27750,522,240772,4.0
27751,523,240772,4.0
27752,524,240772,4.0
27753,531,240772,4.0
27754,532,240772,3.5
27755,544,240772,4.5
27756,547,240772,4.5
27757,553,240772,3.5
27758,561,240772,5.0
27759,562,240772,5.0
27760,574,240772,3.5
27761,577,240772,4.5
27762,580,240772,1.5
27763,584,240772,5.0
27764,586,240772,4.5
27765,596,240772,4.5
27766,598,240772,4.0
27767,607,240772,4.5
27768,611,240772,4.0
27769,612,240772,4.0
27770,615,240772,3.5
27771,623,240772,4.5
27772,624,240772,4.0
27773,627,240772,4.0
27774,632,240772,4.5
27775,654,240772,4.0
27776,664,240772,3.5
27777,671,240772,4.5
27778,5,268978,4.5
27779,8,268978,3.5
27780,15,268978,1.0
27781,16,268978,4.5
27782,17,268978,3.0
27783,23,268978,4.5
27784,26,268978,3.0
27785,30,268978,5.0
27786,38,268978,4.5
27787,45,268978,2.5
27788,48,268978,4.0
27789,68,268978,4.0
27790,72,268978,3.5
27791,73,268978,4.5
27792,78,268978,4.5
27793,84,268978,4.5
27794,88,268978,3.0
27795,93,268978,4.0
27796,94,268978,5.0
27797,99,268978,5.0
27798,104,268978,4.0
27799,105,268978,2.5
27800,124,268978,3.5
27801,130,268978,3.5
27802,138,268978,4.5
27803,139,268978,4.0
27804,152,268978,3.0
27805,165,268978,3.5
27806,169,268978,3.5
27807,187,268978,4.5
27808,199,268978,4.0
27809,200,268978,4.5
27810,212,268978,4.5
27811,213,268978,1.0
27812,226,268978,4.0
27813,234,268978,5.0
27814,235,268978,5.0
27815,240,268978,3.5
27816,245,268978,4.0
27817,250,268978,5.0
27818,251,268978,5.0
27819,253,268978,4.5
27820,255,268978,3.5
27821,260,268978,2.5
27822,263,268978,3.0
27823,268,268978,4.0
27824,270,268978,4.5
27825,275,268978,4.5
27826,282,268978,4.0
27827,283,268978,4.0
27828,292,268978,4.0
27829,293,268978,4.0
27830,294,268978,3.0
27831,295,268978,4.5
27832,303,268978,4.0
27833,311,268978,4.0
27834,313,268978,4.5
27835,316,268978,3.0
27836,323,268978,4.5
27837,324,268978,3.5
27838,333,268978,5.0
27839,346,268978,1.5
27840,355,268978,3.5
27841,365,268978,5.0
27842,371,268978,4.5
27843,380,268978,4.0
27844,382,268978,3.0
27845,388,268978,3.0
27846,402,268978,3.0
27847,405,268978,4.5
27848,407,268978,4.0
27849,418,268978,4.5
27850,426,268978,4.5
27851,428,268978,4.0
27852,430,268978,3.5
27853,431,268978,4.0
27854,441,268978,4.5
27855,442,268978,4.5
27856,450,268978,4.5
27857,452,268978,4.0
27858,456,268978,3.5
27859,457,268978,3.0
27860,463,268978,4.0
27861,465,268978,4.0
27862,468,268978,3.0
27863,472,268978,4.0
27864,478,268978,4.5
27865,479,268978,4.5
27866,481,268978,3.5
27867,500,268978,3.5
27868,501,268978,3.5
27869,505,268978,3.5
27870,509,268978,3.0
27871,515,268978,4.5
27872,522,268978,4.5
27873,523,268978,4.5
27874,526,268978,5.0
27875,544,268978,4.5
27876,547,268978,4.0
27877,553,268978,4.5
27878,558,268978,5.0
27879,580,268978,4.0
27880,582,268978,4.0
27881,584,268978,4.0
27882,586,268978,5.0
27883,587,268978,3.5
27884,596,268978,4.0
27885,598,268978,4.0
27886,600,268978,3.0
27887,615,268978,4.0
27888,625,268978,5.0
27889,648,268978,4.5
27890,654,268978,5.0
27891,671,268978,4.0
27892,5,258000,3.5
27893,15,258000,1.0
27894,17,258000,3.0
27895,22,258000,2.5
27896,23,258000,4.0
27897,73,258000,3.5
27898,125,258000,2.5
27899,128,258000,4.0
27900,212,258000,3.0
27901,263,258000,3.5
27902,303,258000,2.5
27903,313,258000,3.5
27904,324,258000,3.5
27905,380,258000,2.5
27906,384,258000,3.0
27907,388,258000,4.0
27908,426,258000,3.0
27909,452,258000,4.0
27910,457,258000,2.5
27911,463,258000,4.0
27912,468,258000,2.5
27913,475,258000,2.0
27914,480,258000,5.0
27915,481,258000,2.5
27916,501,258000,4.5
27917,509,258000,3.0
27918,544,258000,4.5
27919,596,258000,3.0
27920,598,258000,2.0
27921,654,258000,4.5
27922,5,259446,4.5
27923,15,259446,0.5
27924,17,259446,0.5
27925,23,259446,2.5
27926,30,259446,5.0
27927,61,259446,3.5
27928,68,259446,3.5
27929,73,259446,3.0
27930,88,259446,3.5
27931,93,259446,3.5
27932,105,259446,3.0
27933,128,259446,5.0
27934,130,259446,3.0
27935,159,259446,4.0
27936,175,259446,4.0
27937,212,259446,3.5
27938,213,259446,2.0
27939,240,259446,3.5
27940,243,259446,3.0
27941,253,259446,3.0
27942,292,259446,4.0
27943,294,259446,4.5
27944,295,259446,4.0
27945,311,259446,4.5
27946,313,259446,3.0
27947,345,259446,3.5
27948,350,259446,5.0
27949,367,259446,3.5
27950,382,259446,2.0
27951,384,259446,2.5
27952,405,259446,5.0
27953,419,259446,3.5
27954,439,259446,1.0
